runid,date,model,hidden_dim,algorithm,dataset,epochs,time elapsed,record_train_acc,record_test_acc,last_train_acc,last_test_acc,target density/prune,final l1 norm,learning rate,optimizer,momentum,percent zeros,irmv1_gradnorm penalty,irmv1_penalty_anneal_iter,pgd_anneal_iter,orig 28x28,ts,te,fraction z,pgd skip,rho tolerance
x2t6ilic,45547.85949,resnet18,390,pgd-IRMv1,mnistcifar,50,2.355255604,0.610800007,0.695000052,0.665900026,0.579000056,25,11.91250992,0.006,adam,None,0.380859375,10000,400,1200,FALSE,0.28,0.6,0.8,5,195
4yrrpamv,45547.85786,resnet18,390,pgd-IRMv1,mnistcifar,50,2.373798132,0.830100025,0.610000014,0.828100028,0.595000029,25,21.01374054,0.006,adam,None,0.380859375,10000,400,1200,FALSE,0.28,0.6,0.8,5,195
koghm3xe,45547.85623,resnet18,390,pgd-IRMv1,mnistcifar,50,2.391138315,0.804300025,0.605000019,0.559500008,0.489000022,25,25.93919754,0.006,adam,None,0.380859375,10000,400,1200,FALSE,0.28,0.6,0.8,5,195
dbc0rbzv,45547.85462,resnet18,390,pgd-IRMv1,mnistcifar,50,2.36103797,0.629600013,0.728000045,0.500000015,0.5,25,7.766559601,0.006,adam,None,0.380859375,10000,400,1200,FALSE,0.28,0.6,0.8,5,195
sex0o71t,45547.85296,resnet18,390,pgd-IRMv1,mnistcifar,50,2.370580912,0.792200024,0.648000002,0.76000003,0.381000012,25,24.98034286,0.006,adam,None,0.380859375,10000,400,1200,FALSE,0.28,0.6,0.8,5,195
dxt35095,45547.85137,resnet18,390,pgd-IRMv1,mnistcifar,50,2.361928225,0.788700028,0.691000044,0.560100013,0.471000016,25,27.41985893,0.006,adam,None,0.380859375,10000,400,1200,FALSE,0.28,0.6,0.8,5,195
2d036rm2,45547.84968,resnet18,390,pgd-IRMv1,mnistcifar,50,2.316663265,0.678900031,0.70600003,0.810800028,0.639000058,25,13.54048538,0.006,adam,None,0.380859375,10000,400,1200,FALSE,0.28,0.6,0.8,5,195
cs36cgz6,45547.84807,resnet18,390,pgd-IRMv1,mnistcifar,50,2.452203989,0.653300014,0.644000053,0.663200023,0.453000009,25,13.52980709,0.006,adam,None,0.380859375,10000,400,1200,FALSE,0.28,0.6,0.8,5,195
qf93atj4,45547.84642,resnet18,390,pgd-IRMv1,mnistcifar,50,2.372896433,0.64590002,0.731000006,0.616000012,0.526000023,25,4.844556808,0.006,adam,None,0.380859375,10000,400,1200,FALSE,0.28,0.6,0.8,5,195
b8pn34sg,45547.84481,resnet18,390,pgd-IRMv1,mnistcifar,50,2.290077686,0.696700031,0.708000004,0.50000001,0.5,25,10.96309185,0.006,adam,None,0.380859375,10000,400,1200,FALSE,0.28,0.6,0.8,5,195
ozizb59c,45547.84318,resnet18,390,pgd-IRMv1,mnistcifar,50,2.434744596,0.848400027,0.688000023,0.525700013,0.566000044,25,23.58998299,0.006,adam,None,0.341796875,10000,400,1200,FALSE,0.28,0.6,0.8,5,175
coshou16,45547.84149,resnet18,390,pgd-IRMv1,mnistcifar,50,2.309350967,0.75780003,0.712000012,0.757400029,0.288000017,25,19.07905197,0.006,adam,None,0.341796875,10000,400,1200,FALSE,0.28,0.6,0.8,5,175
hinyhfqd,45547.83978,resnet18,390,pgd-IRMv1,mnistcifar,50,2.340170622,0.77430003,0.695000052,0.570800011,0.493000031,25,15.70978546,0.006,adam,None,0.341796875,10000,400,1200,FALSE,0.28,0.6,0.8,5,175
uyq4x054,45547.83816,resnet18,390,pgd-IRMv1,mnistcifar,50,2.257708788,0.841800021,0.617000043,0.535100007,0.674000025,25,25.01513672,0.006,adam,None,0.341796875,10000,400,1200,FALSE,0.28,0.6,0.8,5,175
v2i01s6h,45547.8365,resnet18,390,pgd-IRMv1,mnistcifar,50,2.285939217,0.830500023,0.682000041,0.500000008,0.5,25,13.87127495,0.006,adam,None,0.341796875,10000,400,1200,FALSE,0.28,0.6,0.8,5,175
zf0rfbsq,45547.83487,resnet18,390,pgd-IRMv1,mnistcifar,50,2.295583725,0.698600027,0.728000045,0.734900032,0.548000038,25,23.89944458,0.006,adam,None,0.341796875,10000,400,1200,FALSE,0.28,0.6,0.8,5,175
0z3tkzx0,45547.83328,resnet18,390,pgd-IRMv1,mnistcifar,50,2.300985336,0.871800023,0.606000006,0.501000007,0.498000026,25,23.83782196,0.006,adam,None,0.341796875,10000,400,1200,FALSE,0.28,0.6,0.8,5,175
2n8dl22h,45547.83167,resnet18,390,pgd-IRMv1,mnistcifar,50,2.250158072,0.65050002,0.653000057,0.722900027,0.634000003,25,11.88003826,0.006,adam,None,0.341796875,10000,400,1200,FALSE,0.28,0.6,0.8,5,175
qb71zpis,45547.83009,resnet18,390,pgd-IRMv1,mnistcifar,50,2.319476128,0.873500022,0.606000006,0.852300024,0.579000056,25,22.67643738,0.006,adam,None,0.341796875,10000,400,1200,FALSE,0.28,0.6,0.8,5,175
63rynmw0,45547.82848,resnet18,390,pgd-IRMv1,mnistcifar,50,2.391019583,0.644400015,0.711000025,0.797300027,0.601000011,25,15.12340641,0.006,adam,None,0.341796875,10000,400,1200,FALSE,0.28,0.6,0.8,5,175
0ipvpgjl,45547.82678,resnet18,390,pgd-IRMv1,mnistcifar,50,2.333055019,0.611900003,0.670000017,0.644900015,0.636000037,25,11.8818531,0.006,adam,None,0.302734375,10000,400,1200,FALSE,0.28,0.6,0.8,5,155
hk74k911,45547.82521,resnet18,390,pgd-IRMv1,mnistcifar,50,2.357013464,0.854300027,0.622000039,0.500000008,0.5,25,23.48124695,0.006,adam,None,0.302734375,10000,400,1200,FALSE,0.28,0.6,0.8,5,155
1igirqw8,45547.82354,resnet18,390,pgd-IRMv1,mnistcifar,50,2.455997229,0.603200006,0.718000054,0.67080002,0.553000033,25,7.323052406,0.006,adam,None,0.302734375,10000,400,1200,FALSE,0.28,0.6,0.8,5,155
ejwcsi0j,45547.82192,resnet18,390,pgd-IRMv1,mnistcifar,50,2.335499525,0.631800009,0.714000046,0.772500026,0.52700001,25,14.28297615,0.006,adam,None,0.302734375,10000,400,1200,FALSE,0.28,0.6,0.8,5,155
l9medu35,45547.8203,resnet18,390,pgd-IRMv1,mnistcifar,50,2.392643452,0.626900012,0.735000014,0.658700019,0.485000014,25,10.50050735,0.006,adam,None,0.302734375,10000,400,1200,FALSE,0.28,0.6,0.8,5,155
3murmti7,45547.81851,resnet18,390,pgd-IRMv1,mnistcifar,50,2.308655739,0.867200024,0.620000005,0.91320002,0.498000026,25,18.47683716,0.006,adam,None,0.302734375,10000,400,1200,FALSE,0.28,0.6,0.8,5,155
6wn8yg1w,45547.81682,resnet18,390,pgd-IRMv1,mnistcifar,50,2.412803888,0.654700024,0.657000005,0.499800011,0.508000016,25,5.36640501,0.006,adam,None,0.302734375,10000,400,1200,FALSE,0.28,0.6,0.8,5,155
qyo79boz,45547.8152,resnet18,390,pgd-IRMv1,mnistcifar,50,2.384379387,0.843900023,0.659000039,0.874200028,0.58100003,25,14.42337799,0.006,adam,None,0.302734375,10000,400,1200,FALSE,0.28,0.6,0.8,5,155
dspeb7vf,45547.81351,resnet18,390,pgd-IRMv1,mnistcifar,50,2.330767155,0.619800006,0.722000062,0.774300028,0.465000033,25,18.96386337,0.006,adam,None,0.302734375,10000,400,1200,FALSE,0.28,0.6,0.8,5,155
ykyxo3z1,45547.81191,resnet18,390,pgd-IRMv1,mnistcifar,50,2.323236942,0.801600024,0.60800004,0.641500017,0.497000009,25,15.62236214,0.006,adam,None,0.302734375,10000,400,1200,FALSE,0.28,0.6,0.8,5,155
i6kv0tq4,45547.81028,resnet18,390,pgd-IRMv1,mnistcifar,50,2.319565535,0.715200027,0.672000051,0.823800026,0.352000028,25,18.81708527,0.006,adam,None,0.263671875,10000,400,1200,FALSE,0.28,0.6,0.8,5,135
uukwes9n,45547.80868,resnet18,390,pgd-IRMv1,mnistcifar,50,2.436149359,0.806700028,0.666000009,0.836400024,0.622000039,25,12.06032181,0.006,adam,None,0.263671875,10000,400,1200,FALSE,0.28,0.6,0.8,5,135
lzgs7r6h,45547.80707,resnet18,390,pgd-IRMv1,mnistcifar,50,2.428361654,0.689500028,0.66900003,0.472500005,0.589000046,25,24.70250702,0.006,adam,None,0.263671875,10000,400,1200,FALSE,0.28,0.6,0.8,5,135
wejx7hhc,45547.80534,resnet18,390,pgd-IRMv1,mnistcifar,50,2.253094435,0.820900019,0.644000053,0.707800031,0.49000001,25,22.79214478,0.006,adam,None,0.263671875,10000,400,1200,FALSE,0.28,0.6,0.8,5,135
b6rlvws7,45547.80375,resnet18,390,pgd-IRMv1,mnistcifar,50,2.426828861,0.725400027,0.688000023,0.797100024,0.547000051,25,11.56540489,0.006,adam,None,0.263671875,10000,400,1200,FALSE,0.28,0.6,0.8,5,135
yvpx1epm,45547.80212,resnet18,390,pgd-IRMv1,mnistcifar,50,2.280089617,0.63530002,0.691000044,0.62010001,0.583000004,25,10.06523323,0.006,adam,None,0.263671875,10000,400,1200,FALSE,0.28,0.6,0.8,5,135
484m0l5r,45547.80051,resnet18,390,pgd-IRMv1,mnistcifar,50,2.311103344,0.64190001,0.678000033,0.626800007,0.659000039,25,9.420162201,0.006,adam,None,0.263671875,10000,400,1200,FALSE,0.28,0.6,0.8,5,135
57w6g52s,45547.79894,resnet18,390,pgd-IRMv1,mnistcifar,50,2.34553504,0.669700028,0.677000046,0.63670001,0.455000013,25,20.75070572,0.006,adam,None,0.263671875,10000,400,1200,FALSE,0.28,0.6,0.8,5,135
9jecf0v0,45547.7973,resnet18,390,pgd-IRMv1,mnistcifar,50,2.304367304,0.67200003,0.650000036,0.775800024,0.524000049,25,7.006690979,0.006,adam,None,0.263671875,10000,400,1200,FALSE,0.28,0.6,0.8,5,135
8g39pks7,45547.79571,resnet18,390,pgd-IRMv1,mnistcifar,50,2.342810392,0.742900026,0.714000046,0.735500033,0.712000012,25,10.335186,0.006,adam,None,0.263671875,10000,400,1200,FALSE,0.28,0.6,0.8,5,135
gkueevyc,45547.79405,resnet18,390,pgd-IRMv1,mnistcifar,50,2.319070816,0.743100026,0.660000026,0.63040001,0.540000021,25,8.79335022,0.006,adam,None,0.205078125,10000,400,1200,FALSE,0.28,0.6,0.8,5,105
v5yh0jcf,45547.79248,resnet18,390,pgd-IRMv1,mnistcifar,50,2.34594059,0.635500007,0.683000028,0.460400004,0.754000008,25,6.086060524,0.006,adam,None,0.205078125,10000,400,1200,FALSE,0.28,0.6,0.8,5,105
gqjz8g54,45547.79087,resnet18,390,pgd-IRMv1,mnistcifar,50,2.381729364,0.701000026,0.605000019,0.623600007,0.604000032,25,7.247698307,0.006,adam,None,0.205078125,10000,400,1200,FALSE,0.28,0.6,0.8,5,105
qqeox1qk,45547.78922,resnet18,390,pgd-IRMv1,mnistcifar,50,2.308168888,0.620500014,0.74000001,0.509700014,0.796000063,25,6.733957291,0.006,adam,None,0.205078125,10000,400,1200,FALSE,0.28,0.6,0.8,5,105
fxmu0anq,45547.78764,resnet18,390,pgd-IRMv1,mnistcifar,50,2.427282095,0.684700036,0.657000005,0.543300009,0.526000023,25,9.037082672,0.006,adam,None,0.205078125,10000,400,1200,FALSE,0.28,0.6,0.8,5,105
1m54b3o6,45547.78604,resnet18,390,pgd-IRMv1,mnistcifar,50,2.344439507,0.705100033,0.616000056,0.637700017,0.524000049,25,9.973462105,0.006,adam,None,0.205078125,10000,400,1200,FALSE,0.28,0.6,0.8,5,105
pxzhzjyl,45547.78442,resnet18,390,pgd-IRMv1,mnistcifar,50,2.347271919,0.63610001,0.720000029,0.58020001,0.729000032,25,7.523647785,0.006,adam,None,0.205078125,10000,400,1200,FALSE,0.28,0.6,0.8,5,105
41u2ew1d,45547.7828,resnet18,390,pgd-IRMv1,mnistcifar,50,2.372369766,0.773600027,0.703000009,0.736200029,0.67900002,25,15.00414848,0.006,adam,None,0.205078125,10000,400,1200,FALSE,0.28,0.6,0.8,5,105
6yu5jo2c,45547.78118,resnet18,390,pgd-IRMv1,mnistcifar,50,2.39607358,0.626300014,0.752000034,0.458900005,0.568000019,25,5.51746273,0.006,adam,None,0.205078125,10000,400,1200,FALSE,0.28,0.6,0.8,5,105
pgbxpgfq,45547.77957,resnet18,390,pgd-IRMv1,mnistcifar,50,2.332676411,0.74090003,0.697000027,0.756000029,0.537,25,11.26779938,0.006,adam,None,0.205078125,10000,400,1200,FALSE,0.28,0.6,0.8,5,105
qsp4ddt4,45547.77793,resnet18,390,pgd-IRMv1,mnistcifar,50,2.418489218,0.624400012,0.70600003,0.635200014,0.592000008,25,6.116170883,0.006,adam,None,0.185546875,10000,400,1200,FALSE,0.28,0.6,0.8,5,95
wjxacgxc,45547.77628,resnet18,390,pgd-IRMv1,mnistcifar,50,2.316217661,0.662900026,0.709000051,0.497900016,0.668000042,25,9.061217308,0.006,adam,None,0.185546875,10000,400,1200,FALSE,0.28,0.6,0.8,5,95
3kuxk6s6,45547.7747,resnet18,390,pgd-IRMv1,mnistcifar,50,2.376885176,0.667900025,0.793000042,0.629200013,0.494000018,25,9.449291229,0.006,adam,None,0.185546875,10000,400,1200,FALSE,0.28,0.6,0.8,5,95
8cebvu5c,45547.77311,resnet18,390,pgd-IRMv1,mnistcifar,50,2.307664871,0.717300038,0.648000002,0.54180001,0.498000026,25,4.08798027,0.006,adam,None,0.185546875,10000,400,1200,FALSE,0.28,0.6,0.8,5,95
qwomq24l,45547.77152,resnet18,390,pgd-IRMv1,mnistcifar,50,2.338887691,0.86380002,0.607000053,0.832700024,0.605000019,25,12.99829674,0.006,adam,None,0.185546875,10000,400,1200,FALSE,0.28,0.6,0.8,5,95
85w1zwmu,45547.76991,resnet18,390,pgd-IRMv1,mnistcifar,50,2.355361223,0.80200003,0.657000005,0.797700027,0.651000023,25,11.03473568,0.006,adam,None,0.185546875,10000,400,1200,FALSE,0.28,0.6,0.8,5,95
pa3m8voi,45547.76826,resnet18,390,pgd-IRMv1,mnistcifar,50,2.359016895,0.628800018,0.67900002,0.793900025,0.44600001,25,10.61992073,0.006,adam,None,0.185546875,10000,400,1200,FALSE,0.28,0.6,0.8,5,95
yty17oe8,45547.76666,resnet18,390,pgd-IRMv1,mnistcifar,50,2.802522421,0.889800022,0.637000024,0.88160002,0.339000016,25,12.46471786,0.006,adam,None,0.185546875,10000,400,1200,FALSE,0.28,0.6,0.8,5,95
sx90bbrc,45547.76505,resnet18,390,pgd-IRMv1,mnistcifar,50,2.374648094,0.681600028,0.692000031,0.699800026,0.550999999,25,8.650381088,0.006,adam,None,0.185546875,10000,400,1200,FALSE,0.28,0.6,0.8,5,95
jdhg7eqr,45547.76333,resnet18,390,pgd-IRMv1,mnistcifar,50,2.256187201,0.834300029,0.61500001,0.865100024,0.538000047,25,13.7399044,0.006,adam,None,0.185546875,10000,400,1200,FALSE,0.28,0.6,0.8,5,95
join7ypd,45547.76168,resnet18,390,pgd-IRMv1,mnistcifar,50,2.356188536,0.765300023,0.666000009,0.765400028,0.604000032,25,10.77064896,0.006,adam,None,0.17578125,10000,400,1200,FALSE,0.28,0.6,0.8,5,90
nxikzazb,45547.76008,resnet18,390,pgd-IRMv1,mnistcifar,50,2.39133215,0.602100014,0.721000016,0.499500008,0.543000042,25,7.895319462,0.006,adam,None,0.17578125,10000,400,1200,FALSE,0.28,0.6,0.8,5,90
s5jz4ltk,45547.75847,resnet18,390,pgd-IRMv1,mnistcifar,50,2.248466969,0.830100025,0.666000009,0.830100025,0.666000009,25,11.87970638,0.006,adam,None,0.17578125,10000,400,1200,FALSE,0.28,0.6,0.8,5,90
5wb4w014,45547.75679,resnet18,390,pgd-IRMv1,mnistcifar,50,2.378189325,0.71490003,0.728000045,0.697500033,0.452000022,25,9.929942131,0.006,adam,None,0.17578125,10000,400,1200,FALSE,0.28,0.6,0.8,5,90
new7azqm,45547.75519,resnet18,390,pgd-IRMv1,mnistcifar,50,2.337456226,0.722600029,0.705000043,0.549300014,0.512000024,25,7.909057617,0.006,adam,None,0.17578125,10000,400,1200,FALSE,0.28,0.6,0.8,5,90
jn8ozqeg,45547.75354,resnet18,390,pgd-IRMv1,mnistcifar,50,2.416420698,0.801100022,0.657000005,0.801100022,0.657000005,25,12.03004456,0.006,adam,None,0.17578125,10000,400,1200,FALSE,0.28,0.6,0.8,5,90
hrumae63,45547.75191,resnet18,390,pgd-IRMv1,mnistcifar,50,2.258820534,0.79740003,0.678000033,0.816900027,0.619000018,25,10.63367462,0.006,adam,None,0.17578125,10000,400,1200,FALSE,0.28,0.6,0.8,5,90
aebvdrmy,45547.75031,resnet18,390,pgd-IRMv1,mnistcifar,50,2.231075764,0.709000035,0.646000028,0.767800032,0.570000052,25,12.19974232,0.006,adam,None,0.17578125,10000,400,1200,FALSE,0.28,0.6,0.8,5,90
ejg7yk7s,45547.74865,resnet18,390,pgd-IRMv1,mnistcifar,50,2.455553532,0.697300029,0.621000051,0.436800004,0.765000045,25,7.383262634,0.006,adam,None,0.17578125,10000,400,1200,FALSE,0.28,0.6,0.8,5,90
zbp13hba,45547.74699,resnet18,390,pgd-IRMv1,mnistcifar,50,2.348760605,0.727600034,0.690000057,0.739600028,0.675000012,25,10.24105263,0.006,adam,None,0.17578125,10000,400,1200,FALSE,0.28,0.6,0.8,5,90
vmvu21mu,45547.74535,resnet18,390,pgd-IRMv1,mnistcifar,50,2.416847706,0.637600013,0.725000024,0.68350003,0.558000028,25,9.92173481,0.006,adam,None,0.166015625,10000,400,1200,FALSE,0.28,0.6,0.8,5,85
eun38agi,45547.74376,resnet18,390,pgd-IRMv1,mnistcifar,50,2.269147158,0.790300022,0.64200002,0.790300022,0.64200002,25,10.87573433,0.006,adam,None,0.166015625,10000,400,1200,FALSE,0.28,0.6,0.8,5,85
uzol9jq4,45547.74205,resnet18,390,pgd-IRMv1,mnistcifar,50,2.311824799,0.813700025,0.672000051,0.813700025,0.672000051,25,11.71526146,0.006,adam,None,0.166015625,10000,400,1200,FALSE,0.28,0.6,0.8,5,85
l39hfnun,45547.74035,resnet18,390,pgd-IRMv1,mnistcifar,50,2.303884268,0.865400022,0.638000011,0.873500025,0.630000055,25,12.02477741,0.006,adam,None,0.166015625,10000,400,1200,FALSE,0.28,0.6,0.8,5,85
i9u2t2uc,45547.73869,resnet18,390,pgd-IRMv1,mnistcifar,50,2.315411329,0.728500035,0.707000017,0.800300025,0.640000045,25,14.43492699,0.006,adam,None,0.166015625,10000,400,1200,FALSE,0.28,0.6,0.8,5,85
gu3jgxbo,45547.73707,resnet18,390,pgd-IRMv1,mnistcifar,50,2.287177563,0.826300021,0.671000004,0.392300007,0.545000017,25,10.42239666,0.006,adam,None,0.166015625,10000,400,1200,FALSE,0.28,0.6,0.8,5,85
vkdiprxb,45547.73544,resnet18,390,pgd-IRMv1,mnistcifar,50,2.434961557,0.61140001,0.73300004,0.50000001,0.5,25,9.21144104,0.006,adam,None,0.166015625,10000,400,1200,FALSE,0.28,0.6,0.8,5,85
z8c1hs7k,45547.73384,resnet18,390,pgd-IRMv1,mnistcifar,50,2.301234961,0.740200028,0.704000056,0.747400035,0.482000023,25,10.28974152,0.006,adam,None,0.166015625,10000,400,1200,FALSE,0.28,0.6,0.8,5,85
6m3kqkn0,45547.73226,resnet18,390,pgd-IRMv1,mnistcifar,50,2.371825695,0.834900022,0.603000045,0.88400002,0.441000015,25,13.19091225,0.006,adam,None,0.166015625,10000,400,1200,FALSE,0.28,0.6,0.8,5,85
eet4aaw0,45547.7306,resnet18,390,pgd-IRMv1,mnistcifar,50,2.297237158,0.674200029,0.683000028,0.709000032,0.578000009,25,9.111465454,0.006,adam,None,0.166015625,10000,400,1200,FALSE,0.28,0.6,0.8,5,85
zld7hk23,45547.72898,resnet18,390,pgd-IRMv1,mnistcifar,50,2.347403049,0.853500028,0.643000007,0.857200021,0.612000048,25,12.10849762,0.006,adam,None,0.146484375,10000,400,1200,FALSE,0.28,0.6,0.8,5,75
ip7xlbj6,45547.72731,resnet18,390,pgd-IRMv1,mnistcifar,50,2.254786015,0.72810003,0.738000035,0.72810003,0.738000035,25,9.402006149,0.006,adam,None,0.146484375,10000,400,1200,FALSE,0.28,0.6,0.8,5,75
iovyzijc,45547.72569,resnet18,390,pgd-IRMv1,mnistcifar,50,2.355564833,0.800700035,0.678000033,0.808900025,0.463000029,25,11.41929817,0.006,adam,None,0.146484375,10000,400,1200,FALSE,0.28,0.6,0.8,5,75
wwmwf3gj,45547.72406,resnet18,390,pgd-IRMv1,mnistcifar,50,2.384569645,0.623600004,0.637000024,0.559400013,0.560000002,25,6.330267429,0.006,adam,None,0.146484375,10000,400,1200,FALSE,0.28,0.6,0.8,5,75
h1nmdfaa,45547.7224,resnet18,390,pgd-IRMv1,mnistcifar,50,2.415547132,0.834000027,0.685000062,0.834000027,0.685000062,25,11.6962204,0.006,adam,None,0.146484375,10000,400,1200,FALSE,0.28,0.6,0.8,5,75
e0z1b8ns,45547.72074,resnet18,390,pgd-IRMv1,mnistcifar,50,2.345185041,0.710000034,0.728000045,0.625600012,0.705000043,25,8.899204254,0.006,adam,None,0.146484375,10000,400,1200,FALSE,0.28,0.6,0.8,5,75
jlyrlvxv,45547.71913,resnet18,390,pgd-IRMv1,mnistcifar,50,2.392906666,0.609600008,0.563000023,0.493200011,0.508000016,25,4.306513786,0.006,adam,None,0.146484375,10000,400,1200,FALSE,0.28,0.6,0.8,5,75
av8ok8pj,45547.71742,resnet18,390,pgd-IRMv1,mnistcifar,50,2.305015802,0.616600014,0.660000026,0.524700011,0.671000004,25,6.885048866,0.006,adam,None,0.146484375,10000,400,1200,FALSE,0.28,0.6,0.8,5,75
qoj50ar0,45547.71573,resnet18,390,pgd-IRMv1,mnistcifar,50,2.344582796,0.81650003,0.636000037,0.811900031,0.620000005,25,11.4073019,0.006,adam,None,0.146484375,10000,400,1200,FALSE,0.28,0.6,0.8,5,75
q21wo769,45547.71412,resnet18,390,pgd-IRMv1,mnistcifar,50,2.451326132,0.623400008,0.755000055,0.624800008,0.686000049,25,9.014674187,0.006,adam,None,0.146484375,10000,400,1200,FALSE,0.28,0.6,0.8,5,75
2cdwfayo,45547.7125,resnet18,390,pgd-IRMv1,mnistcifar,50,2.312684059,0.722100034,0.672000051,0.718700029,0.617000043,25,7.777835846,0.006,adam,None,0.13671875,10000,400,1200,FALSE,0.28,0.6,0.8,5,70
a4yjx5pq,45547.71086,resnet18,390,pgd-IRMv1,mnistcifar,50,2.337121487,0.74510003,0.698000014,0.74250003,0.518000007,25,10.5240097,0.006,adam,None,0.13671875,10000,400,1200,FALSE,0.28,0.6,0.8,5,70
ngyit7jp,45547.70919,resnet18,390,pgd-IRMv1,mnistcifar,50,2.72068429,0.606100011,0.783000052,0.384000007,0.613000035,25,6.624463081,0.006,adam,None,0.13671875,10000,400,1200,FALSE,0.28,0.6,0.8,5,70
cff24zf2,45547.70758,resnet18,390,pgd-IRMv1,mnistcifar,50,2.371009827,0.726400037,0.694000006,0.845600023,0.520000041,25,11.49517822,0.006,adam,None,0.13671875,10000,400,1200,FALSE,0.28,0.6,0.8,5,70
r802vopb,45547.70597,resnet18,390,pgd-IRMv1,mnistcifar,50,2.319628239,0.627700005,0.72300005,0.563900013,0.674000025,25,7.686144352,0.006,adam,None,0.13671875,10000,400,1200,FALSE,0.28,0.6,0.8,5,70
yhop4n01,45547.70438,resnet18,390,pgd-IRMv1,mnistcifar,50,2.412968397,0.853900024,0.656000018,0.859000019,0.638000011,25,12.13694,0.006,adam,None,0.13671875,10000,400,1200,FALSE,0.28,0.6,0.8,5,70
qv92q1w4,45547.70272,resnet18,390,pgd-IRMv1,mnistcifar,50,2.366985798,0.736000031,0.697000027,0.753000029,0.557000041,25,9.925248146,0.006,adam,None,0.13671875,10000,400,1200,FALSE,0.28,0.6,0.8,5,70
uiz2wsvt,45547.70109,resnet18,390,pgd-IRMv1,mnistcifar,50,2.773152351,0.635500017,0.737000048,0.515200016,0.589000046,25,5.565002441,0.006,adam,None,0.13671875,10000,400,1200,FALSE,0.28,0.6,0.8,5,70
z3jt2jju,45547.69951,resnet18,390,pgd-IRMv1,mnistcifar,50,2.357352018,0.601300006,0.749000013,0.624900014,0.487000018,25,7.366926193,0.006,adam,None,0.13671875,10000,400,1200,FALSE,0.28,0.6,0.8,5,70
xkhj4v15,45547.69794,resnet18,390,pgd-IRMv1,mnistcifar,50,2.428937674,0.696800036,0.754000008,0.413200005,0.667000055,25,9.361626625,0.006,adam,None,0.13671875,10000,400,1200,FALSE,0.28,0.6,0.8,5,70
hs55qrmp,45547.69627,resnet18,390,pgd-IRMv1,mnistcifar,50,2.375685453,0.666400019,0.719000041,0.756600028,0.455000013,25,9.378145218,0.006,adam,None,0.126953125,10000,400,1200,FALSE,0.28,0.6,0.8,5,65
h4dlknvb,45547.69459,resnet18,390,pgd-IRMv1,mnistcifar,50,2.359174728,0.831700029,0.685000062,0.857800026,0.555000007,25,12.07761192,0.006,adam,None,0.126953125,10000,400,1200,FALSE,0.28,0.6,0.8,5,65
mdysi8jz,45547.69297,resnet18,390,pgd-IRMv1,mnistcifar,50,2.381597757,0.833400027,0.650000036,0.83600003,0.646000028,25,11.20083237,0.006,adam,None,0.126953125,10000,400,1200,FALSE,0.28,0.6,0.8,5,65
idgv9451,45547.69138,resnet18,390,pgd-IRMv1,mnistcifar,50,2.341689587,0.697100036,0.74000001,0.712000026,0.56400001,25,9.983278275,0.006,adam,None,0.126953125,10000,400,1200,FALSE,0.28,0.6,0.8,5,65
w6nfyw7p,45547.68979,resnet18,390,pgd-IRMv1,mnistcifar,50,2.264463663,0.605400007,0.682000041,0.500000011,0.5,25,4.058254719,0.006,adam,None,0.126953125,10000,400,1200,FALSE,0.28,0.6,0.8,5,65
4833wuya,45547.68818,resnet18,390,pgd-IRMv1,mnistcifar,50,2.409434795,0.666000024,0.617000043,0.494400007,0.70600003,25,7.844459534,0.006,adam,None,0.126953125,10000,400,1200,FALSE,0.28,0.6,0.8,5,65
nygwidnu,45547.68655,resnet18,390,pgd-IRMv1,mnistcifar,50,2.281068087,0.628900013,0.747000039,0.59040001,0.745000064,25,8.605028152,0.006,adam,None,0.126953125,10000,400,1200,FALSE,0.28,0.6,0.8,5,65
43v3yf02,45547.68493,resnet18,390,pgd-IRMv1,mnistcifar,50,2.299460173,0.664900019,0.729000032,0.462600004,0.72300005,25,7.700807095,0.006,adam,None,0.126953125,10000,400,1200,FALSE,0.28,0.6,0.8,5,65
9mzw2zgw,45547.68328,resnet18,390,pgd-IRMv1,mnistcifar,50,2.301553249,0.706300034,0.648000002,0.554100011,0.629000008,25,8.605244637,0.006,adam,None,0.126953125,10000,400,1200,FALSE,0.28,0.6,0.8,5,65
j9czjwrf,45547.68169,resnet18,390,pgd-IRMv1,mnistcifar,50,2.326452971,0.610100011,0.730000019,0.610100011,0.730000019,25,8.898475647,0.006,adam,None,0.126953125,10000,400,1200,FALSE,0.28,0.6,0.8,5,65
v47h9xye,45547.68005,resnet18,390,pgd-IRMv1,mnistcifar,50,2.17488265,0.612900016,0.681000054,0.49340001,0.65200001,25,7.927467823,0.006,adam,None,0.107421875,10000,400,1200,FALSE,0.28,0.6,0.8,5,55
2l5oz4ot,45547.67846,resnet18,390,pgd-IRMv1,mnistcifar,50,2.261420488,0.682900025,0.604000032,0.680100026,0.520000041,25,4.560835838,0.006,adam,None,0.107421875,10000,400,1200,FALSE,0.28,0.6,0.8,5,55
3xo78obf,45547.67684,resnet18,390,pgd-IRMv1,mnistcifar,50,2.303159714,0.690400031,0.675000012,0.500000011,0.5,25,3.629408121,0.006,adam,None,0.107421875,10000,400,1200,FALSE,0.28,0.6,0.8,5,55
